,invoice_id,quantity,total_price,profit,category,rating,payment_method,DateTime
4999,5031,1,73.0,35.04,Home and lifestyle,4.0,Credit card,2022-08-28 18:02:00
5000,5032,2,168.0,55.44,Fashion accessories,8.0,Credit card,2023-11-22 16:53:00
5001,5033,1,83.0,27.39,Home and lifestyle,8.0,Credit card,2023-10-21 20:24:00
5002,5034,1,16.0,7.68,Fashion accessories,9.0,Credit card,2021-10-11 15:19:00
5003,5035,2,70.0,23.1,Home and lifestyle,6.0,Credit card,2022-11-06 17:47:00
5004,5036,3,105.0,50.4,Fashion accessories,7.0,Credit card,2021-09-22 17:38:00
5005,5037,2,98.0,32.34,Home and lifestyle,8.0,Credit card,2022-09-18 15:55:00
5006,5038,2,120.0,39.6,Fashion accessories,5.0,Credit card,2022-09-03 17:14:00
5007,5039,1,82.0,39.36,Home and lifestyle,5.0,Credit card,2022-08-14 19:54:00
5008,5040,3,45.0,8.1,Fashion accessories,7.0,Credit card,2023-11-14 19:01:00
5009,5041,1,30.0,14.4,Home and lifestyle,6.0,Credit card,2022-10-06 16:33:00
5010,5042,1,67.0,24.12,Fashion accessories,5.0,Credit card,2021-09-20 15:36:00
5011,5043,3,150.0,72.0,Home and lifestyle,9.0,Credit card,2021-08-06 20:14:00
5012,5044,1,68.0,38.76,Fashion accessories,7.0,Credit card,2023-10-07 19:00:00
5013,5045,2,38.0,12.54,Home and lifestyle,7.0,Credit card,2020-12-03 18:47:00
5014,5046,3,45.0,21.6,Fashion accessories,4.0,Credit card,2023-10-30 18:11:00
5015,5047,3,174.0,83.52,Home and lifestyle,8.0,Credit card,2021-09-02 17:27:00
5016,5048,1,83.0,39.84,Fashion accessories,4.0,Credit card,2022-09-22 18:11:00
5017,5049,1,27.0,12.96,Home and lifestyle,9.0,Credit card,2023-12-28 16:18:00
5018,5050,2,134.0,44.22,Fashion accessories,9.0,Credit card,2022-11-27 15:50:00
5019,5051,2,128.0,42.24,Home and lifestyle,6.0,Credit card,2022-09-10 19:07:00
5020,5052,2,98.0,47.04,Fashion accessories,5.0,Credit card,2022-08-18 17:14:00
5021,5053,2,54.0,25.92,Home and lifestyle,5.0,Credit card,2022-11-30 16:09:00
5022,5054,3,159.0,76.32,Fashion accessories,8.0,Credit card,2021-10-02 18:02:00
5023,5055,2,38.0,12.54,Home and lifestyle,6.0,Credit card,2020-09-02 17:21:00
5024,5056,3,78.0,37.44,Fashion accessories,6.0,Credit card,2023-11-27 19:10:00
5025,5057,3,87.0,41.76,Home and lifestyle,6.0,Credit card,2023-10-14 18:18:00
5026,5058,1,68.0,32.64,Fashion accessories,9.0,Credit card,2020-11-11 16:12:00
5027,5059,3,75.0,24.75,Home and lifestyle,6.0,Credit card,2020-10-11 17:37:00
5028,5060,2,92.0,44.16,Fashion accessories,9.0,Credit card,2022-10-16 19:40:00
5029,5061,2,150.0,49.5,Home and lifestyle,6.0,Credit card,2023-10-28 15:32:00
5030,5062,2,38.0,12.54,Fashion accessories,5.0,Credit card,2023-11-14 20:55:00
5031,5063,3,195.0,93.6,Home and lifestyle,9.0,Credit card,2022-11-09 16:03:00
5032,5064,2,80.0,38.4,Fashion accessories,5.0,Credit card,2020-10-25 20:47:00
5033,5065,3,180.0,32.4,Home and lifestyle,9.0,Credit card,2023-10-17 18:42:00
5034,5066,2,158.0,75.84,Fashion accessories,9.0,Credit card,2021-10-25 15:55:00
5035,5067,1,30.0,14.4,Home and lifestyle,9.0,Credit card,2020-10-31 19:13:00
5036,5068,3,204.0,97.92,Fashion accessories,8.0,Credit card,2022-10-16 17:02:00
5037,5069,2,38.0,18.24,Home and lifestyle,4.0,Credit card,2022-08-20 19:13:00
5038,5070,1,68.0,32.64,Fashion accessories,8.0,Credit card,2020-11-10 17:42:00
5039,5071,1,28.0,13.44,Home and lifestyle,6.0,Credit card,2021-09-06 19:26:00
5040,5072,2,98.0,32.34,Fashion accessories,9.0,Credit card,2022-12-02 16:40:00
5041,5073,1,37.0,6.66,Home and lifestyle,5.0,Credit card,2023-09-29 17:03:00
5042,5074,2,36.0,17.28,Fashion accessories,9.0,Credit card,2020-08-22 19:00:00
5043,5075,3,210.0,119.7,Home and lifestyle,8.0,Credit card,2021-12-26 16:55:00
5044,5076,3,210.0,69.3,Fashion accessories,6.0,Credit card,2021-12-25 16:30:00
5045,5077,2,94.0,45.12,Home and lifestyle,6.0,Credit card,2023-08-08 19:04:00
5046,5078,1,65.0,31.2,Fashion accessories,8.0,Credit card,2023-11-03 17:53:00
5047,5079,2,124.0,59.52,Home and lifestyle,4.0,Credit card,2022-09-30 20:20:00
5048,5080,2,54.0,17.82,Fashion accessories,8.0,Credit card,2023-11-12 16:01:00
5049,5081,2,128.0,61.44,Home and lifestyle,5.0,Credit card,2023-11-21 15:56:00
5050,5082,2,156.0,74.88,Fashion accessories,9.0,Credit card,2023-08-18 15:47:00
5051,5083,2,142.0,46.86,Home and lifestyle,6.0,Credit card,2021-11-11 18:14:00
5052,5084,1,83.0,39.84,Fashion accessories,5.0,Credit card,2021-10-27 19:57:00
5053,5085,2,96.0,46.08,Home and lifestyle,8.0,Credit card,2020-09-10 17:44:00
5054,5086,3,207.0,68.31,Fashion accessories,5.0,Credit card,2021-10-17 16:39:00
5055,5087,3,111.0,36.63,Home and lifestyle,5.0,Credit card,2020-11-11 19:07:00
5056,5088,1,17.0,8.16,Fashion accessories,6.0,Cash,2020-08-03 15:08:00
5057,5089,1,19.0,6.27,Home and lifestyle,9.0,Credit card,2021-08-21 17:02:00
5058,5090,2,134.0,64.32,Fashion accessories,6.0,Credit card,2022-10-30 20:10:00
5059,5091,2,132.0,63.36,Home and lifestyle,4.0,Credit card,2023-09-01 19:14:00
5060,5092,1,18.0,8.64,Fashion accessories,7.0,Credit card,2020-09-22 18:30:00
5061,5093,3,84.0,40.32,Home and lifestyle,7.0,Credit card,2021-09-04 20:16:00
5062,5094,2,56.0,26.88,Fashion accessories,8.0,Credit card,2022-10-02 20:04:00
5063,5095,3,219.0,105.12,Home and lifestyle,9.0,Credit card,2020-12-30 15:17:00
5064,5096,1,51.0,16.83,Fashion accessories,4.0,Credit card,2021-10-22 18:03:00
5065,5097,3,177.0,58.41,Home and lifestyle,4.0,Credit card,2020-08-13 16:00:00
5066,5098,3,180.0,86.4,Fashion accessories,5.0,Credit card,2022-09-04 20:09:00
5067,5099,2,84.0,40.32,Home and lifestyle,9.0,Credit card,2023-10-26 17:21:00
5068,5100,1,81.0,26.73,Fashion accessories,7.0,Credit card,2020-12-08 17:36:00
5069,5101,1,75.0,24.75,Home and lifestyle,6.0,Credit card,2023-10-16 20:57:00
5070,5102,2,128.0,42.24,Fashion accessories,7.0,Credit card,2023-08-12 15:22:00
5071,5103,2,90.0,29.7,Home and lifestyle,6.0,Credit card,2021-12-09 16:46:00
5072,5104,1,42.0,13.86,Fashion accessories,7.0,Credit card,2023-11-14 15:26:00
5073,5105,2,76.0,36.48,Home and lifestyle,8.0,Credit card,2021-10-21 15:52:00
5074,5106,1,56.0,26.88,Fashion accessories,4.0,Credit card,2023-08-15 19:27:00
5075,5107,2,148.0,48.84,Home and lifestyle,6.0,Credit card,2020-10-21 16:38:00
5076,5108,1,38.0,13.68,Fashion accessories,9.0,Credit card,2021-09-16 17:48:00
5077,5109,2,66.0,21.78,Home and lifestyle,5.0,Credit card,2023-10-18 17:57:00
5078,5110,3,99.0,32.67,Fashion accessories,5.0,Credit card,2023-12-10 16:57:00
5079,5111,3,186.0,61.38,Home and lifestyle,9.0,Credit card,2020-08-31 17:16:00
5080,5112,1,29.0,9.57,Fashion accessories,7.0,Credit card,2021-09-21 17:22:00
5081,5113,2,58.0,27.84,Home and lifestyle,5.0,Credit card,2020-08-16 18:29:00
5082,5114,1,36.0,20.52,Fashion accessories,7.0,Credit card,2022-08-27 20:31:00
5083,5115,1,65.0,21.45,Home and lifestyle,6.0,Credit card,2023-08-04 17:11:00
5084,5116,3,84.0,27.72,Fashion accessories,7.0,Credit card,2022-12-14 19:44:00
5085,5117,3,213.0,102.24,Home and lifestyle,5.0,Credit card,2020-12-09 18:22:00
5086,5118,1,19.0,6.27,Fashion accessories,5.0,Credit card,2021-11-08 19:31:00
5087,5119,1,33.0,15.84,Home and lifestyle,9.0,Credit card,2022-12-03 19:11:00
5088,5120,1,43.0,20.64,Fashion accessories,4.0,Credit card,2023-08-14 16:39:00
5089,5121,1,59.0,19.47,Home and lifestyle,7.0,Credit card,2022-09-06 18:19:00
5090,5122,2,60.0,19.8,Fashion accessories,6.0,Credit card,2022-12-05 15:16:00
5091,5123,1,62.0,20.46,Home and lifestyle,4.0,Credit card,2022-08-21 19:11:00
5092,5124,1,68.0,22.44,Fashion accessories,7.0,Credit card,2020-08-13 16:01:00
5093,5125,1,38.0,18.24,Home and lifestyle,8.0,Credit card,2023-08-26 15:02:00
5094,5126,2,96.0,46.08,Fashion accessories,5.0,Credit card,2021-12-28 19:16:00
5095,5127,1,78.0,37.44,Home and lifestyle,5.0,Credit card,2021-12-04 19:11:00
5096,5128,1,37.0,12.21,Fashion accessories,6.0,Credit card,2022-11-09 17:09:00
5097,5129,3,183.0,32.94,Home and lifestyle,4.0,Credit card,2020-10-10 20:25:00
5098,5130,3,96.0,31.68,Fashion accessories,4.0,Credit card,2021-12-25 15:49:00
5099,5131,1,65.0,21.45,Home and lifestyle,8.0,Credit card,2022-11-02 18:10:00
5100,5132,2,40.0,19.2,Fashion accessories,8.0,Credit card,2021-10-03 20:25:00
5101,5133,1,42.0,13.86,Home and lifestyle,7.0,Credit card,2022-11-13 20:36:00
5102,5134,2,108.0,19.44,Fashion accessories,5.0,Credit card,2023-12-28 19:49:00
5103,5135,2,48.0,23.04,Home and lifestyle,7.0,Credit card,2020-09-21 16:43:00
5104,5136,3,114.0,37.62,Fashion accessories,4.0,Credit card,2021-08-15 15:12:00
5105,5137,2,44.0,14.52,Home and lifestyle,8.0,Credit card,2021-10-01 20:48:00
5106,5138,3,129.0,61.92,Fashion accessories,4.0,Credit card,2023-10-13 15:10:00
5107,5139,3,225.0,74.25,Home and lifestyle,6.0,Credit card,2022-11-22 19:14:00
5108,5140,2,50.0,28.5,Fashion accessories,5.0,Credit card,2023-11-09 19:36:00
5109,5141,3,105.0,50.4,Home and lifestyle,6.0,Credit card,2022-08-09 19:23:00
5110,5142,2,124.0,40.92,Fashion accessories,5.0,Credit card,2023-11-15 16:25:00
5111,5143,1,62.0,29.76,Home and lifestyle,4.0,Credit card,2021-09-22 18:55:00
5112,5144,2,40.0,13.2,Fashion accessories,8.0,Credit card,2022-10-01 19:28:00
5113,5145,3,75.0,36.0,Home and lifestyle,9.0,Credit card,2023-08-14 17:02:00
5114,5146,3,207.0,99.36,Fashion accessories,8.0,Credit card,2021-10-10 19:02:00
5115,5147,3,144.0,69.12,Home and lifestyle,5.0,Credit card,2023-09-19 15:30:00
5116,5148,3,177.0,84.96,Fashion accessories,5.0,Credit card,2022-08-20 20:40:00
5117,5149,3,147.0,70.56,Home and lifestyle,7.0,Credit card,2022-08-30 17:45:00
5118,5150,2,34.0,16.32,Fashion accessories,9.0,Credit card,2021-11-11 16:14:00
5119,5151,1,55.0,26.4,Home and lifestyle,7.0,Credit card,2020-10-19 15:04:00
5120,5152,2,48.0,23.04,Fashion accessories,4.0,Credit card,2023-10-03 18:27:00
5121,5153,1,32.0,10.56,Home and lifestyle,7.0,Credit card,2020-08-26 15:32:00
5122,5154,2,58.0,27.84,Fashion accessories,4.0,Credit card,2021-09-04 15:42:00
5123,5155,1,42.0,20.16,Home and lifestyle,6.0,Credit card,2022-08-22 20:32:00
5124,5156,3,201.0,96.48,Fashion accessories,8.0,Credit card,2020-09-28 17:29:00
5125,5157,1,79.0,26.07,Home and lifestyle,5.0,Credit card,2020-10-13 17:16:00
5126,5158,3,159.0,52.47,Fashion accessories,4.0,Credit card,2023-10-11 20:49:00
5127,5159,3,153.0,50.49,Home and lifestyle,7.0,Credit card,2023-08-15 15:20:00
5128,5160,3,249.0,119.52,Fashion accessories,6.0,Credit card,2023-10-03 15:47:00
5129,5161,2,156.0,74.88,Home and lifestyle,4.0,Credit card,2022-11-26 19:20:00
5130,5162,2,92.0,16.56,Fashion accessories,6.0,Credit card,2021-08-25 16:25:00
5131,5163,2,138.0,66.24,Home and lifestyle,9.0,Credit card,2023-08-13 19:03:00
5132,5164,1,49.0,23.52,Fashion accessories,7.0,Credit card,2022-08-17 15:43:00
5133,5165,3,48.0,23.04,Home and lifestyle,9.0,Credit card,2021-09-23 16:21:00
5134,5166,2,124.0,59.52,Fashion accessories,5.0,Credit card,2023-09-29 16:21:00
5135,5167,2,138.0,66.24,Home and lifestyle,8.0,Credit card,2022-08-01 20:39:00
5136,5168,1,39.0,18.72,Fashion accessories,4.0,Credit card,2023-12-14 18:58:00
5137,5169,2,64.0,30.72,Home and lifestyle,8.0,Credit card,2022-10-19 17:30:00
5138,5170,1,69.0,33.12,Fashion accessories,4.0,Credit card,2022-10-01 15:05:00
5139,5171,2,56.0,18.48,Home and lifestyle,8.0,Credit card,2020-12-01 18:19:00
5140,5172,3,129.0,61.92,Fashion accessories,9.0,Credit card,2021-10-25 18:29:00
5141,5173,1,83.0,39.84,Home and lifestyle,9.0,Credit card,2020-08-29 18:37:00
5142,5174,2,94.0,31.02,Fashion accessories,5.0,Credit card,2023-09-25 18:30:00
5143,5175,1,43.0,14.19,Home and lifestyle,5.0,Credit card,2020-11-20 17:15:00
5144,5176,3,252.0,120.96,Fashion accessories,8.0,Credit card,2023-09-21 18:49:00
5145,5177,2,128.0,61.44,Home and lifestyle,7.0,Credit card,2020-11-01 17:00:00
5146,5178,1,78.0,28.08,Fashion accessories,5.0,Credit card,2021-12-19 20:44:00
5147,5179,3,165.0,54.45,Home and lifestyle,7.0,Credit card,2022-11-25 19:56:00
5148,5180,2,152.0,72.96,Fashion accessories,6.0,Credit card,2023-10-21 18:37:00
5149,5181,1,34.0,16.32,Home and lifestyle,5.0,Credit card,2021-09-30 19:50:00
5150,5182,2,88.0,42.24,Fashion accessories,5.0,Credit card,2021-08-12 19:26:00
5151,5183,3,147.0,70.56,Home and lifestyle,6.0,Ewallet,2021-09-14 20:19:00
5152,5184,3,69.0,33.12,Fashion accessories,5.0,Credit card,2021-08-03 15:02:00
5153,5185,2,126.0,60.48,Home and lifestyle,6.0,Credit card,2022-08-02 18:50:00
5154,5186,3,180.0,59.4,Fashion accessories,4.0,Credit card,2023-11-02 18:14:00
5155,5187,2,168.0,80.64,Home and lifestyle,8.0,Credit card,2023-12-29 17:10:00
5156,5188,3,255.0,84.15,Fashion accessories,7.0,Credit card,2023-12-24 16:41:00
5157,5189,1,16.0,5.28,Home and lifestyle,9.0,Credit card,2020-12-10 19:34:00
5158,5190,1,54.0,19.44,Fashion accessories,9.0,Credit card,2023-11-10 20:36:00
5159,5191,2,162.0,77.76,Home and lifestyle,5.0,Credit card,2021-10-08 18:42:00
5160,5192,2,76.0,36.48,Fashion accessories,8.0,Credit card,2021-09-08 17:25:00
5161,5193,3,120.0,57.6,Home and lifestyle,5.0,Credit card,2021-11-26 15:34:00
5162,5194,1,71.0,23.43,Fashion accessories,6.0,Credit card,2023-09-27 15:11:00
5163,5195,1,24.0,11.52,Home and lifestyle,6.0,Credit card,2020-09-17 17:25:00
5164,5196,1,68.0,22.44,Fashion accessories,8.0,Credit card,2022-08-06 20:58:00
5165,5197,3,48.0,23.04,Home and lifestyle,6.0,Credit card,2022-11-30 19:00:00
5166,5198,2,58.0,19.14,Fashion accessories,5.0,Credit card,2021-09-05 16:07:00
5167,5199,1,21.0,10.08,Home and lifestyle,4.0,Ewallet,2021-12-03 20:31:00
5168,5200,3,204.0,97.92,Fashion accessories,8.0,Credit card,2023-09-17 20:47:00
5169,5201,2,94.0,31.02,Home and lifestyle,5.0,Credit card,2020-08-03 16:36:00
5170,5202,3,87.0,41.76,Fashion accessories,4.0,Credit card,2023-11-30 20:09:00
5171,5203,3,144.0,47.52,Home and lifestyle,5.0,Credit card,2022-09-28 17:27:00
5172,5204,2,168.0,55.44,Fashion accessories,5.0,Credit card,2021-12-08 20:20:00
5173,5205,2,160.0,52.8,Home and lifestyle,8.0,Credit card,2021-08-25 17:23:00
5174,5206,2,152.0,72.96,Fashion accessories,7.0,Credit card,2021-12-17 15:27:00
5175,5207,1,74.0,35.52,Home and lifestyle,6.0,Credit card,2021-12-02 19:28:00
5176,5208,1,76.0,25.08,Fashion accessories,8.0,Credit card,2021-09-10 16:41:00
5177,5209,3,84.0,40.32,Home and lifestyle,9.0,Credit card,2023-08-28 16:28:00
5178,5210,1,36.0,12.96,Fashion accessories,7.0,Credit card,2021-08-13 15:47:00
5179,5211,2,74.0,35.52,Home and lifestyle,9.0,Credit card,2021-08-21 15:40:00
5180,5212,1,24.0,11.52,Fashion accessories,8.0,Credit card,2023-08-30 20:43:00
5181,5213,1,44.0,14.52,Home and lifestyle,4.0,Credit card,2021-10-27 17:59:00
5182,5214,2,68.0,32.64,Fashion accessories,7.0,Credit card,2021-11-23 18:39:00
5183,5215,2,82.0,39.36,Home and lifestyle,6.0,Credit card,2022-08-21 16:32:00
5184,5216,2,168.0,55.44,Fashion accessories,8.0,Credit card,2020-11-26 15:43:00
5185,5217,2,72.0,34.56,Home and lifestyle,6.0,Credit card,2022-11-08 17:50:00
5186,5218,1,30.0,9.9,Fashion accessories,8.0,Credit card,2023-11-21 20:35:00
5187,5219,1,23.0,7.59,Home and lifestyle,6.0,Credit card,2022-12-06 15:43:00
5188,5220,1,25.0,8.25,Fashion accessories,9.0,Credit card,2023-10-07 17:24:00
5189,5221,1,19.0,9.12,Home and lifestyle,4.0,Credit card,2020-08-13 18:04:00
5190,5222,3,240.0,115.2,Fashion accessories,4.0,Credit card,2021-11-07 19:48:00
5191,5223,1,40.0,7.2,Home and lifestyle,8.0,Credit card,2022-11-16 17:49:00
5192,5224,1,80.0,26.4,Fashion accessories,8.0,Credit card,2022-10-17 15:39:00
5193,5225,3,165.0,54.45,Home and lifestyle,7.0,Credit card,2021-11-09 15:49:00
5194,5226,3,153.0,73.44,Fashion accessories,9.0,Credit card,2022-11-16 17:06:00
5195,5227,2,94.0,45.12,Home and lifestyle,5.0,Credit card,2023-08-30 18:52:00
5196,5228,2,164.0,78.72,Fashion accessories,8.0,Credit card,2020-08-17 19:54:00
5197,5229,3,210.0,100.8,Home and lifestyle,7.0,Credit card,2022-08-29 18:15:00
5198,5230,3,189.0,90.72,Fashion accessories,7.0,Credit card,2020-11-25 19:09:00
5199,5231,2,54.0,25.92,Home and lifestyle,4.0,Credit card,2022-09-06 18:23:00
5200,5232,1,29.0,9.57,Fashion accessories,8.0,Credit card,2020-10-09 20:51:00
5201,5233,3,141.0,67.68,Home and lifestyle,8.0,Credit card,2020-11-14 17:37:00
5202,5234,3,240.0,115.2,Fashion accessories,9.0,Credit card,2022-12-20 20:16:00
5203,5235,2,114.0,64.98,Home and lifestyle,4.0,Credit card,2020-12-05 19:53:00
5204,5236,1,47.0,22.56,Fashion accessories,6.0,Credit card,2022-12-07 18:43:00
5205,5237,1,42.0,13.86,Home and lifestyle,4.0,Credit card,2021-08-25 19:50:00
5206,5238,2,146.0,48.18,Fashion accessories,4.0,Credit card,2022-12-27 16:57:00
5207,5239,3,75.0,24.75,Home and lifestyle,6.0,Credit card,2022-10-25 19:54:00
5208,5240,2,38.0,21.66,Fashion accessories,6.0,Credit card,2022-11-07 16:04:00
5209,5241,2,40.0,14.4,Home and lifestyle,7.0,Credit card,2023-11-23 15:41:00
5210,5242,1,82.0,27.06,Fashion accessories,3.0,Credit card,2021-08-19 18:07:00
5211,5243,1,49.0,23.52,Home and lifestyle,6.0,Credit card,2021-10-15 19:38:00
5212,5244,1,67.0,32.16,Fashion accessories,3.0,Credit card,2021-09-24 18:07:00
5213,5245,2,48.0,15.84,Home and lifestyle,7.0,Credit card,2023-11-13 15:55:00
5214,5246,3,162.0,58.32,Fashion accessories,6.0,Credit card,2020-09-28 17:12:00
5215,5247,1,81.0,26.73,Home and lifestyle,5.0,Credit card,2020-08-23 15:48:00
5216,5248,3,135.0,44.55,Fashion accessories,5.0,Credit card,2022-09-11 16:52:00
5217,5249,2,148.0,71.04,Home and lifestyle,7.0,Credit card,2021-09-06 19:02:00
5218,5250,3,129.0,61.92,Fashion accessories,7.0,Credit card,2022-12-25 19:14:00
5219,5251,3,186.0,61.38,Home and lifestyle,6.0,Credit card,2023-08-02 15:51:00
5220,5252,1,79.0,26.07,Fashion accessories,7.0,Credit card,2020-11-09 17:01:00
5221,5253,3,87.0,41.76,Home and lifestyle,7.0,Credit card,2022-12-06 17:53:00
5222,5254,1,19.0,9.12,Fashion accessories,6.0,Credit card,2023-12-23 15:48:00
5223,5255,2,34.0,11.22,Home and lifestyle,5.0,Credit card,2023-12-21 19:37:00
5224,5256,1,82.0,39.36,Fashion accessories,4.0,Credit card,2023-12-20 19:16:00
5225,5257,1,59.0,33.63,Home and lifestyle,6.0,Credit card,2022-12-15 17:47:00
5226,5258,2,98.0,32.34,Fashion accessories,5.0,Credit card,2022-11-01 17:57:00
5227,5259,2,58.0,27.84,Home and lifestyle,5.0,Credit card,2022-10-11 18:15:00
5228,5260,2,64.0,30.72,Fashion accessories,6.0,Credit card,2021-08-25 20:45:00
5229,5261,3,189.0,62.37,Home and lifestyle,4.0,Credit card,2022-11-04 20:38:00
5230,5262,1,27.0,12.96,Fashion accessories,3.0,Credit card,2021-11-24 19:25:00
5231,5263,1,51.0,24.48,Home and lifestyle,6.0,Credit card,2022-11-24 19:27:00
5232,5264,2,150.0,49.5,Fashion accessories,7.0,Credit card,2020-11-26 18:59:00
5233,5265,2,100.0,33.0,Home and lifestyle,7.0,Credit card,2022-11-19 15:02:00
5234,5266,1,15.0,4.95,Fashion accessories,6.0,Credit card,2021-11-23 15:05:00
5235,5267,1,74.0,35.52,Home and lifestyle,5.0,Credit card,2021-11-18 19:22:00
5236,5268,2,82.0,29.52,Fashion accessories,3.0,Credit card,2022-12-15 16:27:00
5237,5269,2,80.0,38.4,Home and lifestyle,5.0,Credit card,2021-11-25 15:54:00
5238,5270,2,94.0,19.74,Fashion accessories,5.0,Credit card,2022-12-01 18:23:00
5239,5271,1,73.0,24.09,Home and lifestyle,5.0,Credit card,2020-11-06 16:40:00
5240,5272,3,126.0,71.82,Fashion accessories,6.0,Credit card,2021-12-28 18:01:00
5241,5273,1,67.0,32.16,Home and lifestyle,3.0,Credit card,2021-12-03 19:00:00
5242,5274,2,154.0,73.92,Fashion accessories,6.0,Credit card,2022-11-25 19:41:00
5243,5275,3,159.0,76.32,Home and lifestyle,5.0,Credit card,2020-12-06 17:31:00
5244,5276,2,112.0,53.76,Fashion accessories,5.0,Credit card,2023-12-23 20:14:00
5245,5277,1,42.0,20.16,Home and lifestyle,5.0,Credit card,2020-12-12 18:25:00
5246,5278,2,132.0,43.56,Fashion accessories,7.0,Credit card,2020-11-14 17:00:00
5247,5279,1,85.0,40.8,Home and lifestyle,7.0,Credit card,2022-12-15 20:10:00
5248,5280,1,47.0,22.56,Fashion accessories,4.0,Credit card,2020-12-06 19:41:00
5249,5281,3,84.0,40.32,Home and lifestyle,4.0,Credit card,2023-11-21 18:17:00
5250,5282,3,111.0,53.28,Fashion accessories,7.0,Ewallet,2020-11-12 17:31:00
5251,5283,1,38.0,12.54,Home and lifestyle,6.0,Credit card,2020-11-21 15:17:00
5252,5284,3,114.0,37.62,Fashion accessories,7.0,Credit card,2022-12-04 19:15:00
5253,5285,2,100.0,33.0,Home and lifestyle,7.0,Credit card,2020-12-28 20:52:00
5254,5286,1,22.0,7.26,Fashion accessories,4.0,Credit card,2020-12-11 20:25:00
5255,5287,3,135.0,44.55,Home and lifestyle,6.0,Credit card,2023-11-22 20:03:00
5256,5288,1,29.0,13.92,Fashion accessories,6.0,Credit card,2023-11-12 16:02:00
5257,5289,1,22.0,10.56,Home and lifestyle,5.0,Credit card,2023-12-06 17:14:00
5258,5290,1,39.0,18.72,Fashion accessories,5.0,Credit card,2022-11-01 20:05:00
5259,5291,3,45.0,21.6,Home and lifestyle,7.0,Credit card,2021-11-30 16:28:00
5260,5292,2,62.0,29.76,Fashion accessories,5.0,Credit card,2022-11-08 19:25:00
5261,5293,1,47.0,15.51,Home and lifestyle,4.0,Credit card,2022-11-17 15:32:00
5262,5294,3,72.0,34.56,Fashion accessories,3.0,Credit card,2020-12-23 18:53:00
5263,5295,3,213.0,102.24,Home and lifestyle,7.0,Credit card,2022-12-18 19:48:00
5264,5296,3,189.0,90.72,Fashion accessories,5.0,Credit card,2021-11-29 20:52:00
